"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene"
"ENSG00000262223"	2.04086211930158	0.630834768485357	0.3413839530453	1.78658337716991	0.0740048503451557	0.131986359258006	""
"ENSG00000075407"	376.154884538932	0.148118201530849	0.0830015657460908	1.7864821994731	0.0740212168570856	0.132003489127983	"ZNF37A"
"ENSG00000256304"	2.91625580785205	0.496078225978237	0.285411447861902	1.78618389059249	0.0740694885462619	0.132077507800523	""
"ENSG00000173065"	232.306034768404	0.107777912090334	0.0604663476312183	1.7857647402997	0.0741373580015788	0.132186455649541	"FAM222B"
"ENSG00000164070"	7.15048062175781	-0.378432648276661	0.222268352070585	-1.78568811492079	0.0741497707935326	0.132196513738022	"HSPA4L"
"ENSG00000158796"	578.835900703163	-0.0629825821493117	0.0352991759607261	-1.78519163439252	0.0742302384371952	0.132327889212942	"DEDD"
"ENSG00000155463"	1647.13460479884	-0.0990936739080727	0.055496598988464	-1.78506080206255	0.0742514551120202	0.132353625520166	"OXA1L"
"ENSG00000198001"	757.828594578075	0.0979800617094105	0.0549869374526075	1.78369036000111	0.0744739934407072	0.132738181315574	"IRAK4"
"ENSG00000065029"	414.755497287021	-0.100007299487893	0.0557990613689913	-1.78363530169728	0.074482945421219	0.132742017574679	"ZNF76"
"ENSG00000225972"	88.1872259766416	0.348598468750769	0.197793437084833	1.78313602176425	0.0745641639483073	0.132874633372785	"MTND1P23"
"ENSG00000225137"	166.435653215502	0.130839657149085	0.0731037389072341	1.78272673822107	0.0746307965974738	0.132981235047087	"DYNC1I2P1"
"ENSG00000142534"	3349.56272587817	0.0886893033355215	0.0497780141925663	1.78267819316343	0.0746387031116344	0.13298318537422	"RPS11"
"ENSG00000238178"	3.46483630391429	0.485002572241605	0.274544351828256	1.78235000298717	0.0746921732666593	0.133066308314631	""
"ENSG00000100330"	2124.44027331245	0.121909522401748	0.0684421596797587	1.78199695591263	0.0747497281454806	0.133156692477057	"MTMR3"
"ENSG00000198624"	318.632064306183	-0.226296482665808	0.129346413446012	-1.78163489064666	0.0748087908197185	0.133249745837823	"CCDC69"
"ENSG00000272690"	6.05694086723891	-0.416276817969376	0.236861602842851	-1.78115974150558	0.0748863583724561	0.133375740183112	""
"ENSG00000116793"	190.621252831293	0.192221887376311	0.109423605857074	1.78108387776111	0.0748987491208	0.133385639512521	"PHTF1"
"ENSG00000261716"	89.0751300655918	-0.241629278553329	0.131355807885902	-1.78040854876742	0.0750091237302776	0.133570018559015	""
"ENSG00000269614"	3.84773676465076	-0.631135490292546	0.340600034438513	-1.77995518270131	0.0750832955893528	0.133689903000305	""
"ENSG00000181904"	755.875863934017	0.0877916498307286	0.0493092910929988	1.77936123089922	0.0751805582526136	0.133850876261516	"C5orf24"
"ENSG00000185803"	465.218076294091	0.176107418774081	0.100854317684241	1.77921086208027	0.0752051982319734	0.133882535097992	"SLC52A2"
"ENSG00000049245"	2031.73306730554	0.0978816096133907	0.0549816086731057	1.779070823308	0.0752281514216162	0.133911185561484	"VAMP3"
"ENSG00000122515"	4826.4654526888	0.0780219030968011	0.0439105781460731	1.77900801830199	0.0752384473941353	0.133917302154295	"ZMIZ2"
"ENSG00000170456"	57.1696701999878	-0.279684833797848	0.164740077442389	-1.77888110789907	0.075259256030662	0.133942127471108	"DENND5B"
"ENSG00000227376"	113.284230435999	0.206787249575059	0.118725557552906	1.77867514295682	0.0752930367029285	0.133990033045995	"FTH1P16"
"ENSG00000154642"	211.038031779876	0.140643615344248	0.0800635248750442	1.7783324985379	0.0753492618417914	0.134065647983545	"C21orf91"
"ENSG00000187912"	43.5035649861191	-0.302473327446925	0.195800577781524	-1.77834325891162	0.0753474956315788	0.134065647983545	"CLEC17A"
"ENSG00000213445"	669.172355265382	-0.138545227924945	0.0783870605654236	-1.77774880495335	0.0754451200938802	0.134223971062857	"SIPA1"
"ENSG00000182512"	233.771350500133	-0.157720393069232	0.08850730884726	-1.7775885280904	0.0754714592963864	0.13424636249513	"GLRX5"
"ENSG00000215527"	2.20476611502981	-0.430633534701411	0.36379713413829	-1.77761435165839	0.0754672150563805	0.13424636249513	""
"ENSG00000027869"	10.044743322343	0.33005675303666	0.189428286642738	1.77705430707313	0.0755593050613323	0.134390374763787	"SH2D2A"
"ENSG00000146909"	398.33773230785	0.139005421618733	0.0784894748732385	1.77692564011644	0.075580475150573	0.134415781715358	"NOM1"
"ENSG00000183682"	21.2079305580654	-0.25305272473231	0.146114823103991	-1.77685002786081	0.0755929181956956	0.134425664876696	"BMP8A"
"ENSG00000269952"	4.48075520913475	0.512397700434665	0.294349862411371	1.77644647765029	0.0756593562548563	0.134531555952938	""
"ENSG00000089159"	1017.51398274502	-0.278998612527684	0.165405948134105	-1.77635894127536	0.0756737740003729	0.134544937708131	"PXN"
"ENSG00000269531"	1.70363639591648	0.569507912573835	0.322287217880974	1.77629230563749	0.0756847507769975	0.134552199678403	""
"ENSG00000121289"	159.454354808273	0.12790087091301	0.071407279508644	1.77623493081157	0.0756942030766484	0.134556750360802	"CEP89"
"ENSG00000264237"	3.78675484092387	0.441970922930489	0.246632619066387	1.77617521393224	0.0757040422444486	0.134561987862708	""
"ENSG00000063587"	166.43106877843	0.17621064565668	0.100053266831001	1.77603825049875	0.0757266127743415	0.134589852019364	"ZNF275"
"ENSG00000213062"	2.10597884554075	-0.554175714728735	0.317112413989038	-1.77578765823448	0.0757679226840373	0.134651013804076	""
"ENSG00000100084"	113.81564806672	-0.139737361392968	0.0784756102496801	-1.7746619593099	0.0759537200385905	0.134968917039265	"HIRA"
"ENSG00000198035"	95.4361500579197	-0.25905879608233	0.152043021297693	-1.77459202276094	0.0759652753657524	0.134977164438902	"AGAP9"
"ENSG00000198342"	17.2487434123567	-0.430748254366307	0.235768028694768	-1.77454246251819	0.0759734648682682	0.134979430393004	"ZNF442"
"ENSG00000090612"	180.373715283536	0.201055806813057	0.113948160212922	1.7743327864011	0.0760081204308945	0.135028712990438	"ZNF268"
"ENSG00000106415"	31.4249304171612	-0.270230665636634	0.15213609660678	-1.77406626452147	0.0760521901548818	0.135094709390683	"GLCCI1"
"ENSG00000177599"	3.22109264175945	-0.442116233600997	0.32214005678175	-1.77388331752074	0.0760824527319271	0.135136169796441	"ZNF491"
"ENSG00000264198"	87.3086491878261	0.228617948553447	0.128298294929671	1.77380526645135	0.0760953667088867	0.13514681121642	""
"ENSG00000183423"	6.19002132433559	0.402922843047982	0.229565572040421	1.77353893449361	0.0761394462513824	0.135212796299417	"LRIT3"
"ENSG00000198838"	9.51276717995077	0.34254737332095	0.192180524671538	1.77341901740067	0.0761593000513195	0.135235751828439	"RYR3"
"ENSG00000202566"	8.77681825436523	0.324351048106825	0.182242822648968	1.77314573866351	0.0762045605992974	0.135303813735287	"MIR421"
"ENSG00000083807"	9.47409307254935	-0.315350135719517	0.186964367703281	-1.772951450724	0.0762367519973015	0.135348660648538	"SLC27A5"
"ENSG00000077935"	3.04499941417273	-0.564027502205754	0.322073250651899	-1.77280845350453	0.0762604521661537	0.135376869920254	"SMC1B"
"ENSG00000141026"	99.4674675335467	-0.114979100736641	0.0660182503792048	-1.77277190659178	0.076266510366917	0.135376869920254	"MED9"
"ENSG00000103061"	104.411008161446	-0.126581843890519	0.0709996154603983	-1.77243820839657	0.0763218440206323	0.135462772885788	"SLC7A6OS"
"ENSG00000147166"	7.28684196656439	0.37548461048022	0.215744932599088	1.77209817844925	0.0763782612770774	0.135550583331919	"ITGB1BP2"
"ENSG00000255150"	13.6307145221721	0.400722238011681	0.225196805793025	1.77190398833615	0.0764104962627587	0.135595464779709	"EID3"
"ENSG00000200033"	12.6092707787523	-0.447627330419443	0.271437636350428	-1.77178003178353	0.076431078485233	0.135619661351456	"RNU6-403P"
"ENSG00000110811"	1.40348759803964	-0.526456682633618	0.359531468988157	-1.77145153255276	0.0764856456275988	0.135704151044441	"LEPREL2"
"ENSG00000081479"	3.27693352925686	0.441289919944894	0.300378437013803	1.7712386977291	0.0765210166632057	0.13575456991086	"LRP2"
"ENSG00000072501"	1909.36314029605	0.083062138486489	0.0470181803953046	1.7710492872762	0.076552506016507	0.135798093816833	"SMC1A"
"ENSG00000121058"	318.645801127268	0.0880990561068776	0.0495927348069607	1.77095760768309	0.0765677514780864	0.135812644929762	"COIL"
"ENSG00000177879"	1249.78580099978	-0.0935500281051914	0.0530285904497553	-1.77088657954183	0.0765795644975931	0.135812644929762	"AP3S1"
"ENSG00000182827"	892.64195188676	0.116669764436637	0.0657120686017306	1.77087446470951	0.0765815795198655	0.135812644929762	"ACBD3"
"ENSG00000180667"	170.731042757287	0.180727979902303	0.102002574320664	1.77063019261878	0.0766222177591607	0.13587237125028	"YOD1"
"ENSG00000114942"	1381.09591664776	0.0670011916361821	0.0376856319079378	1.77035094815415	0.076668695701411	0.135942441188278	"EEF1B2"
"ENSG00000007376"	237.805076268183	-0.130266693638525	0.0745154013365399	-1.77009324834997	0.0767116081033001	0.135993826134455	"RPUSD1"
"ENSG00000157224"	98.3433228941015	0.22702688693835	0.129137113179086	1.77013484213369	0.0767046805443497	0.135993826134455	"CLDN12"
"ENSG00000140009"	9.20153786039563	0.447104169943733	0.238637178279758	1.76911019548999	0.0768754867998426	0.13627197433093	"ESR2"
"ENSG00000248483"	2.26531815247807	0.538754864643442	0.310642587710251	1.76884664431405	0.0769194702703772	0.136337561160187	"POU5F2"
"ENSG00000261097"	2.41366100917248	0.589610831184576	0.325362860095588	1.76850892368799	0.0769758616954512	0.136425126828742	"LINC00563"
"ENSG00000106526"	2.90502540498117	-0.545067326319943	0.335850795450689	-1.76780934455578	0.0770927821985828	0.136619943180895	"ACTR3C"
"ENSG00000154240"	4.0612900665692	0.47269020540455	0.286892093262848	1.76774883784142	0.0771029014686167	0.136625473583583	"CEP112"
"ENSG00000125868"	819.478810736695	0.100633994194296	0.0568910470762941	1.76757132142039	0.077132595934336	0.136640030142345	"DSTN"
"ENSG00000143590"	15.1584587962424	-0.316456312983411	0.188130243882493	-1.76755163415853	0.0771358897401524	0.136640030142345	"EFNA3"
"ENSG00000178105"	161.322864231772	-0.191455032753855	0.109615583106929	-1.7675626426454	0.0771340479352102	0.136640030142345	"DDX10"
"ENSG00000205323"	20.3158948458828	0.243718983210644	0.137477741221581	1.7675323667027	0.0771391134206935	0.136640030142345	"SARNP"
"ENSG00000245748"	6.2107738042399	0.39984041993377	0.224902437886015	1.76734901635389	0.0771697956656836	0.13668197704459	""
"ENSG00000077454"	1661.12080179805	0.154748784457501	0.0870549874979559	1.76727503819521	0.0771821781465919	0.136691507010593	"LRCH4"
"ENSG00000267011"	2.24961242948346	-0.519085023331182	0.315395782189553	-1.76706728747768	0.0772169601663398	0.13673593046125	""
"ENSG00000267510"	12.0404018153815	0.32693950908089	0.18616905819389	1.76704155031362	0.0772212700202479	0.13673593046125	""
"ENSG00000142459"	116.307775746715	0.212631543377356	0.119447304440511	1.76689182406734	0.0772463465318282	0.136767080194647	"EVI5L"
"ENSG00000153165"	5.31476982504074	0.398465592573806	0.246007172004559	1.76685286046148	0.0772528733380993	0.136767080194647	"RGPD3"
"ENSG00000084444"	344.01199113002	-0.205106423826386	0.116221352199143	-1.76662496022273	0.0772910579821707	0.136822273660495	"KIAA1467"
"ENSG00000164916"	493.633542552768	-0.172192412445897	0.0984184058664503	-1.76648797536124	0.0773140171698663	0.136850507134838	"FOXK1"
"ENSG00000103534"	2.23996696943393	-0.582754911933974	0.309341009713919	-1.76637028489505	0.0773337469805125	0.136873019814467	"TMC5"
"ENSG00000125630"	203.7908025559	-0.187857953883181	0.107372386783449	-1.76626585674652	0.0773512569104623	0.13689159980111	"POLR1B"
"ENSG00000138119"	6533.23047036015	0.221417007612552	0.124207208841449	1.76615887599858	0.0773691981954187	0.136892098554535	"MYOF"
"ENSG00000158691"	50.8714829900826	-0.205689172051429	0.117866862007161	-1.76616768218087	0.0773677212201039	0.136892098554535	"ZSCAN12"
"ENSG00000231584"	3.61820252908958	-0.449474889046253	0.257469073791127	-1.76613874103862	0.0773725753227509	0.136892098554535	"FAHD2CP"
"ENSG00000238042"	84.870104359318	-0.350995798904099	0.217310408701684	-1.76592701139785	0.0774080948558306	0.136942530836024	""
"ENSG00000136770"	227.541829463231	0.1008760514424	0.0570967970022872	1.76565251529714	0.0774541637956194	0.137011615224545	"DNAJC1"
"ENSG00000196366"	3.73791137870797	-0.511095984972902	0.29401641177008	-1.76543440361412	0.0774907856082713	0.137063977226119	"C9orf163"
"ENSG00000145220"	248.063211319134	-0.133314603878928	0.0761330208742417	-1.76531985867783	0.0775100238036118	0.137073166472879	"LYAR"
"ENSG00000177359"	2.56565326368665	0.579626966308762	0.366542578006547	1.76533357910754	0.0775077192076432	0.137073166472879	""
"ENSG00000150627"	11.1460229255994	-0.310223757539512	0.180826905152255	-1.76505664678661	0.0775542458409674	0.137138948125667	"WDR17"
"ENSG00000167397"	184.896932258409	-0.211568152359057	0.121207867876618	-1.76470053996623	0.0776141077968957	0.1372323713804	"VKORC1"
"ENSG00000271344"	2.2556874844711	0.608474324364001	0.337603268324265	1.76428946324364	0.0776832570479234	0.137342197436113	""
"ENSG00000267673"	4.03632065023243	-0.439250435079351	0.246137242554452	-1.76422661970162	0.0776938326917678	0.137348456199284	"FDX1L"
"ENSG00000271529"	200.931573820776	-0.113127375564337	0.0645037490966929	-1.76404794191739	0.0777239079417271	0.137389182437377	"CICP14"
"ENSG00000203497"	12.6880215988377	-0.353013346885015	0.206044748217619	-1.76367251440794	0.077787131223093	0.137488490333836	"PDCD4-AS1"
"ENSG00000169122"	44.7834106097798	0.231432821846505	0.132222678821404	1.76277112253649	0.0779390997167373	0.137744622910569	"FAM110B"
"ENSG00000168995"	325.992269042482	-0.248927278916114	0.147354432672005	-1.76259785503921	0.0779683391126142	0.1377714992852	"SIGLEC7"
"ENSG00000271474"	1.5271831930452	0.512953303068159	0.334323751158827	1.76259736702837	0.0779684214784803	0.1377714992852	""
"ENSG00000110025"	56.2580960355159	0.195643087825451	0.11121826134377	1.76247210628266	0.0779895651751256	0.137786069961542	"SNX15"
"ENSG00000117281"	21.5080815960993	0.338876959854329	0.191510192440992	1.76246489018439	0.0779907833764489	0.137786069961542	"CD160"
"ENSG00000223704"	8.08832315393764	-0.510174005737073	0.285986016502099	-1.76241483091893	0.0779992346667586	0.137788531279021	""
"ENSG00000120158"	49.2364815111553	-0.355186246059642	0.201966791152612	-1.76235464013333	0.0780093974052997	0.137794015214103	"RCL1"
"ENSG00000121892"	1681.95897137239	-0.0760537434855644	0.0432384310776724	-1.76228657250474	0.0780208913854949	0.137801849418948	"PDS5A"
"ENSG00000187566"	31.5093825934968	-0.204879065994383	0.118925569108946	-1.76208264888195	0.0780553344230989	0.137850211562126	"NHLRC1"
"ENSG00000238369"	10.7698770892191	0.317370400645658	0.185024197646023	1.7618575573416	0.0780933671299126	0.137904903944835	""
"ENSG00000160818"	170.004995460798	0.28023360866717	0.165809605441848	1.76179107351904	0.0781046034886566	0.137912271102167	"GPATCH4"
"ENSG00000147123"	428.698512011717	-0.100880235208563	0.058540448671852	-1.76136827159247	0.078176091588659	0.138026016097839	"NDUFB11"
"ENSG00000181026"	251.823970065184	0.247348379087173	0.142163122252328	1.76122342312528	0.0782005950714052	0.138056792999093	"AEN"
"ENSG00000248964"	11.4254748335916	0.331948762336861	0.188928289258933	1.76114108159559	0.0782145272723935	0.138068903283449	""
"ENSG00000083750"	175.456241194033	-0.158359366978795	0.0899651566098743	-1.76081558492099	0.0782696211478563	0.138141175666617	"RRAGB"
"ENSG00000272009"	3.29359078584569	-0.503675669514897	0.291546246391141	-1.76084768396968	0.0782641866288404	0.138141175666617	""
"ENSG00000163032"	2.2641702332438	0.567043519459868	0.33386580913744	1.7607681867966	0.0782776464335831	0.138142850630664	"VSNL1"
"ENSG00000230982"	59.6667990104777	0.159665469702548	0.0931845275535395	1.76042424268926	0.0783359019218704	0.13823316255254	"DSTNP1"
"ENSG00000123178"	110.396688631301	-0.126549769921397	0.0744694045943871	-1.76018980055999	0.0783756307479088	0.138289946409207	"SPRYD7"
"ENSG00000266352"	3.84314231417933	0.506729294364304	0.283576279196471	1.7601507576715	0.0783822485922485	0.138289946409207	"RN7SL192P"
"ENSG00000189114"	374.59300800679	0.115612134250102	0.065596878996577	1.76003489998145	0.0784018893698233	0.138312098705737	"BLOC1S3"
"ENSG00000122966"	4.83926351593494	-0.454567806601499	0.272928891537589	-1.75972415793583	0.0784545877021442	0.13839255996397	"CIT"
"ENSG00000099958"	23.4227594336971	-0.301324960000796	0.203786867325961	-1.75946911294155	0.0784978619824858	0.138456384317138	"DERL3"
"ENSG00000168653"	333.777859504738	-0.127678296017101	0.0719921080662408	-1.75919732738861	0.0785439980634435	0.138525244393761	"NDUFS5"
"ENSG00000136802"	206.497436445308	-0.124538345051545	0.0715826966718624	-1.75905826810224	0.0785676121567427	0.138554374392406	"LRRC8A"
"ENSG00000273402"	4.85461531757472	0.429399750160042	0.249768888816309	1.75742610009739	0.0788452078085233	0.139031356412067	""
"ENSG00000127903"	3.01716700437978	-0.547824257197616	0.325159487912742	-1.75717311672796	0.0788883060178447	0.139094789566507	"ZNF835"
"ENSG00000235703"	79.8179270127886	-0.162065441025406	0.0920543396990317	-1.75693958354973	0.0789281077049598	0.139152399405421	"LINC00894"
"ENSG00000055955"	2.54100346320425	-0.524714452847697	0.296103424957674	-1.75677780038933	0.0789556904208431	0.139188458406691	"ITIH4"
"ENSG00000141198"	4.59850321792632	-0.504777403948126	0.279965798970208	-1.75653715947397	0.0789967322490212	0.139248235391909	"TOM1L1"
"ENSG00000234449"	1.784010831758	0.704141067346953	0.356757723452212	1.75637580799756	0.0790242608095042	0.139284183777821	""
"ENSG00000131408"	1077.03757378166	0.0847697331353804	0.0482282080022052	1.75611406157133	0.0790689345877976	0.139348822719109	"NR1H2"
"ENSG00000146757"	176.207363518134	0.108738684673724	0.0617400354619481	1.75603549226641	0.0790823484737735	0.139348822719109	"ZNF92"
"ENSG00000224818"	5.54198024885573	-0.504525680778017	0.304155595348592	-1.75605550207458	0.0790789320876104	0.139348822719109	""
"ENSG00000128524"	2625.73334864919	-0.0831868096467611	0.0478855823236244	-1.75582685059649	0.079117978182132	0.139399022569637	"ATP6V1F"
"ENSG00000105131"	1.48986690757501	-0.635078206924427	0.366823786070684	-1.7557015026122	0.0791393901169982	0.13942416513528	"EPHX3"
"ENSG00000154822"	268.315655129704	-0.247369274961713	0.143135403461829	-1.75511919771069	0.0792389212136342	0.139586917517828	"PLCL2"
"ENSG00000175348"	938.575782906804	0.100994366734647	0.0575098107092961	1.75417585012596	0.0794003799434688	0.13985872212004	"TMEM9B"
"ENSG00000271924"	1.6060472267767	0.635951970317904	0.352108319229665	1.754047074583	0.0794224412678932	0.139884960161657	""
"ENSG00000113407"	1230.39396792577	0.187046356970897	0.106361379069838	1.75391958064529	0.0794442879422811	0.139910815445125	"TARS"
"ENSG00000114503"	802.85656546225	0.128545865676619	0.0734926565159247	1.75347002564227	0.079521360257891	0.140033916196513	"NCBP2"
"ENSG00000196993"	17.1874732395865	-0.27450790096189	0.157955137360019	-1.75338054865188	0.0795367075650746	0.140038768017416	"NPIPB9"
"ENSG00000229894"	5.59511858657326	0.444722637570661	0.242293688353975	1.75337031956246	0.0795384622363032	0.140038768017416	"GK3P"
"ENSG00000243406"	9.31027193015803	-0.395296571000973	0.218792869164663	-1.75283322238188	0.079630638698767	0.140188414525866	"MRPS31P5"
"ENSG00000127914"	868.055687244129	-0.189372043453177	0.108399494035295	-1.75266255075372	0.0796599474890333	0.1402273665357	"AKAP9"
"ENSG00000151240"	4.05498484516792	-0.463410012787594	0.270325659772806	-1.75224292343005	0.0797320457812325	0.14034162814365	"DIP2C"
"ENSG00000242756"	3.90799521142827	-0.488495603789026	0.271133889338789	-1.75205080725397	0.0797650719290048	0.140387101893079	"RHOT1P3"
"ENSG00000119446"	505.363748338181	0.101572725580767	0.0579737381351513	1.75189010848965	0.0797927057381014	0.140423077744453	"RBM18"
"ENSG00000116157"	4.47770490700384	0.441431888407962	0.264673388749462	1.75104530522467	0.0799381063716685	0.140653601855585	"GPX7"
"ENSG00000143228"	5.6061533675516	-0.426670083542117	0.245173383830744	-1.75108597027937	0.079931102505332	0.140653601855585	"NUF2"
"ENSG00000231976"	3.38927116784245	0.714722678241761	0.361849544894851	1.75099550579032	0.079946684159424	0.140656017317977	"LINC00202-2"
"ENSG00000272168"	2.04166758766865	0.57178615467008	0.35979653343588	1.75091886308742	0.0799598870728265	0.140666568931758	"CASC15"
"ENSG00000210184"	5.79142584012074	0.444956580788233	0.252056298758163	1.75081353304866	0.0799780347227826	0.140685816710954	"MT-TS2"
"ENSG00000267980"	11.7584635643337	-0.338074825334567	0.193825023170555	-1.75063656018238	0.0800085334813049	0.140726785352017	""
"ENSG00000166073"	4.18009275903816	-0.466313524951193	0.329265361721968	-1.75051039529868	0.080030281976105	0.14075235718356	"GPR176"
"ENSG00000189190"	120.175932359037	-0.182094489162163	0.106168111660583	-1.75032932920472	0.080061502819449	0.140794582293603	"ZNF600"
"ENSG00000165115"	36.4190887470486	-0.229159631800277	0.129271229248997	-1.75008455041303	0.0801037252410739	0.140856145213137	"KIF27"
"ENSG00000259205"	17.3408357964559	-0.303462784280382	0.16831646884897	-1.74950881059018	0.080203107173071	0.141018198525866	"PRKXP1"
"ENSG00000161091"	2349.86780368922	-0.171983324846619	0.100611099401213	-1.74807081922969	0.080451765170139	0.141442665674663	"MFSD12"
"ENSG00000135486"	3782.88537980881	0.0815033344477225	0.046920331755461	1.74795606741556	0.0804716350459738	0.141464859015534	"HNRNPA1"
"ENSG00000260495"	3.1456035550633	-0.480855875707611	0.280443937245215	-1.74785782924663	0.0804886486646802	0.141482027663595	""
"ENSG00000083812"	119.793280350024	-0.149868414422718	0.0856893292717267	-1.74757914972201	0.0805369283635517	0.141554147430742	"ZNF324"
"ENSG00000254827"	10.8691649358855	-0.314320845739352	0.181341543581057	-1.74750147253153	0.0805503897016712	0.141565061915379	"SLC22A18AS"
"ENSG00000176624"	246.714059823425	-0.115937992848123	0.0661213454303384	-1.74705281860681	0.0806281765034934	0.141676261179226	"MEX3C"
"ENSG00000260938"	6.47461261521944	-0.42433004702764	0.2515558174474	-1.74708610665554	0.0806224029876333	0.141676261179226	""
"ENSG00000171612"	166.165966403712	0.25543924667817	0.150033286937459	1.7467547398625	0.0806798905761193	0.141754371688147	"SLC25A33"
"ENSG00000261451"	3.09052967743279	-0.523021871965744	0.316304221509681	-1.74649465404183	0.080725035208705	0.141820926686856	""
"ENSG00000004864"	1033.56251882128	0.144728422727774	0.0827789467362165	1.7461537332969	0.0807842419017249	0.141912172267207	"SLC25A13"
"ENSG00000108839"	78.5361344683053	0.117482119089948	0.0673247291531957	1.74543135489222	0.0809098117289637	0.142119969819402	"ALOX12"
"ENSG00000007952"	3.08399652842348	-0.513587907544121	0.298808167774517	-1.74494578876449	0.0809943059021576	0.142255586128828	"NOX1"
"ENSG00000172460"	9.060790249411	-0.334929535410738	0.199981089861764	-1.74468909514417	0.0810390025244565	0.142321285289892	"PRSS30P"
"ENSG00000235865"	38.7357413368687	-0.343425229433488	0.192387278624564	-1.74462382853179	0.0810503702264101	0.142328445404334	"GSN-AS1"
"ENSG00000163659"	1723.7907203992	-0.201668529946201	0.117406789818495	-1.74414822523759	0.0811332467184979	0.142461165896611	"TIPARP"
"ENSG00000181555"	1147.90323166046	0.0779971334086459	0.0447347143940874	1.74366500277755	0.0812175213303551	0.142596317241766	"SETD2"
"ENSG00000235079"	8.21205799298218	0.414012917691552	0.236764264701537	1.74330041016897	0.081281153762141	0.142695205372708	"ZRANB2-AS1"
"ENSG00000136098"	69.3713684538767	-0.305997973496541	0.175411889368378	-1.74308767798172	0.0813183006483644	0.142747582524716	"NEK3"
"ENSG00000235499"	51.6224802250493	-0.193558454164292	0.111119703471885	-1.74295539197284	0.0813414071243897	0.142775305689834	""
"ENSG00000169679"	11.1117252165297	-0.369625885905074	0.219285153191813	-1.74230674899508	0.0814547831112947	0.142961456072885	"BUB1"
"ENSG00000105137"	2.00553228126575	0.812528541664769	0.363345720748575	1.74218519506992	0.0814760437226338	0.142974992192381	"SYDE1"
"ENSG00000145916"	309.464363054603	0.0913661748283731	0.0524151167921606	1.74217891010822	0.0814771431277656	0.142974992192381	"RMND5B"
"ENSG00000149054"	5.26667454908592	0.486735171296807	0.290156317280849	1.74151580701835	0.0815932049549926	0.143164300843465	"ZNF215"
"ENSG00000267439"	5.92069271553991	0.449652610412755	0.255890358144366	1.74147877021254	0.0815996913986902	0.143164300843465	""
"ENSG00000259807"	13.1457961787681	0.305360935763881	0.172754779409094	1.7410529405636	0.0816742991684683	0.143282321025057	""
"ENSG00000165935"	8.08881005482537	0.382161723468941	0.216485475587053	1.74099659158044	0.0816841759749103	0.143282840912675	"SMCO2"
"ENSG00000230701"	2.61181151628616	0.516371055861849	0.296887708154505	1.74096750497688	0.081689274631599	0.143282840912675	"FBXW4P1"
"ENSG00000204568"	409.723230943325	-0.110492145344204	0.0639882783222692	-1.74075299857075	0.0817268839197992	0.143335929196148	"MRPS18B"
"ENSG00000136213"	53.4823303316946	-0.217963769525902	0.128901507970164	-1.74068309104125	0.0817391438023858	0.143344553118054	"CHST12"
"ENSG00000162851"	145.648455970043	0.133295629674122	0.0765714436658708	1.74045828771238	0.0817785783160957	0.143400826900819	"TFB2M"
"ENSG00000120262"	26.0037337477427	-0.463997093828636	0.275380319962273	-1.74035005848383	0.0817975691563279	0.143421245290986	"CCDC170"
"ENSG00000125375"	133.035215712856	0.122187505377917	0.069970623185173	1.74018654611871	0.0818262672409536	0.143458678857467	"ATP5S"
"ENSG00000267549"	2.38302180541897	-0.514422434423693	0.335381422069443	-1.73985366136927	0.08188471714278	0.143548262218153	""
"ENSG00000106305"	168.852830585894	0.216413782047397	0.124759888675548	1.73952432522757	0.0819425772814539	0.143636795697993	"AIMP2"
"ENSG00000186106"	115.444859787443	-0.177986709123258	0.103865237232727	-1.73930256501335	0.081981556387766	0.143687720141446	"ANKRD46"
"ENSG00000259248"	24.2235753464677	0.271247497660117	0.155517288112823	1.73927530199194	0.0819863494854816	0.143687720141446	"USP3-AS1"
"ENSG00000159596"	382.058634803055	-0.101786247415033	0.058626946570647	-1.73905711565523	0.0820247169013261	0.143742057751139	"TMEM69"
"ENSG00000143512"	3.71177541389999	0.488715700088747	0.292039082921292	1.73899870996173	0.0820349898385511	0.143747156595296	"HHIPL2"
"ENSG00000242616"	44.6262834477504	0.224638021245274	0.130780727594269	1.73883555767216	0.0820636921112265	0.14378454473123	"GNG10"
"ENSG00000179604"	109.857224053938	0.176630480077692	0.101267883338329	1.73871394375377	0.0820850921183548	0.143809132938573	"CDC42EP4"
"ENSG00000064270"	3.17680916669832	-0.513287094680928	0.286348029776897	-1.73841737621815	0.0821372971220408	0.143887680762426	"ATP2C2"
"ENSG00000150045"	3.18197954754055	-0.524076339202674	0.299533021654067	-1.73820514721816	0.082174672476299	0.14394023832053	"KLRF1"
"ENSG00000265625"	3.39626739558177	-0.489690570861181	0.297999319032102	-1.73777413243888	0.0822506203360647	0.144060345433398	""
"ENSG00000213512"	1.88583754504396	0.804243789506776	0.340811794041351	1.73756713254218	0.0822871154114917	0.144111336419049	"GBP7"
"ENSG00000111832"	270.833428057056	-0.0948571518910655	0.054755362131627	-1.73750342826269	0.0822983494235171	0.144118081938097	"RWDD1"
"ENSG00000267317"	14.3455728292028	-0.363636356732864	0.230340628126226	-1.73742495787128	0.0823121890935859	0.144129388777916	""
"ENSG00000261794"	7.57286629766804	-0.353252338860211	0.205038078063165	-1.73737366146988	0.0823212371599062	0.14413230420051	"GOLGA8H"
