FileName	Sample Name
WTCHG_443157_276139	S337
WTCHG_443157_277151	S408
WTCHG_443157_278163	S197
WTCHG_443157_279175	S441
WTCHG_443157_280187	S210
WTCHG_443157_281104	S457
WTCHG_443157_282116	S380
WTCHG_443157_283128	FG108M
WTCHG_443157_284140	S157
WTCHG_443157_285152	S60
WTCHG_443157_286164	S25
WTCHG_443157_287176	S262
WTCHG_443157_288188	S415
WTCHG_443157_289105	S193
WTCHG_443157_290117	S418
WTCHG_443157_291129	S236
WTCHG_443157_292141	S425
WTCHG_443157_293153	S270
WTCHG_443157_294165	FG113F
WTCHG_443157_295177	S324
WTCHG_443157_296189	FG82
WTCHG_443158_201106	S145
WTCHG_443158_203130	S400
WTCHG_443158_204142	FG21R
WTCHG_443158_205154	S240
WTCHG_443158_206166	S333
WTCHG_443158_207178	S117
WTCHG_443158_208190	S403
WTCHG_443158_209107	S387
WTCHG_443158_210119	FG129
WTCHG_443158_211131	FG143M
WTCHG_443158_212143	S64
WTCHG_443158_213155	S227
WTCHG_443158_214167	S195
WTCHG_443158_215179	S114
WTCHG_443158_216191	S453
WTCHG_443158_217108	FG104M
WTCHG_443158_218120	S166
WTCHG_443158_219132	S438
WTCHG_443158_220144	S456
WTCHG_443158_221156	S259
WTCHG_443158_222168	S244
WTCHG_443158_223180	S176
WTCHG_443158_224192	S355
WTCHG_443158_225109	S31
WTCHG_443158_226121	FG23M
WTCHG_443158_227133	S490
WTCHG_443158_228145	S280
WTCHG_443158_229157	S301
WTCHG_443158_230169	S36
WTCHG_443158_231181	S54
WTCHG_443158_232193	S33
WTCHG_443158_233110	S49
WTCHG_443158_234122	S73
WTCHG_443158_235134	S172
WTCHG_443158_236146	S494
WTCHG_443158_237158	S95
WTCHG_443158_238170	S316
WTCHG_443158_239182	S165
WTCHG_443158_240194	S284
WTCHG_443158_241111	S77
WTCHG_443158_242123	S364
WTCHG_443158_243135	S451
WTCHG_443158_244147	S111
WTCHG_443158_245159	S80
WTCHG_443158_246171	S214
WTCHG_443158_247183	FG92
WTCHG_443158_248195	FG84
WTCHG_443158_249112	S383
WTCHG_443158_250124	S390
WTCHG_443158_251136	FG148F
WTCHG_443158_252148	FG148M
WTCHG_443158_257101	S19
WTCHG_443158_259125	S143
WTCHG_443158_261149	FG116
WTCHG_443158_262161	FG83F
WTCHG_443158_263173	S184
WTCHG_443158_264185	S372
WTCHG_443158_265102	FG26R
WTCHG_443158_266114	S129
WTCHG_443158_267126	S481
WTCHG_443158_268138	FG78M
WTCHG_443158_269150	FG119M
WTCHG_443158_270162	S105
WTCHG_443158_271174	S199
WTCHG_443158_272186	S382
WTCHG_443158_273103	FG95
WTCHG_443158_274115	FG145
WTCHG_443158_275127	S20
WTCHG_443158_276139	S337
WTCHG_443158_277151	S408
WTCHG_443158_278163	S197
WTCHG_443158_279175	S441
WTCHG_443158_280187	S210
WTCHG_443158_281104	S457
WTCHG_443158_282116	S380
WTCHG_443158_283128	FG108M
WTCHG_443158_284140	S157
WTCHG_443158_285152	S60
WTCHG_443158_286164	S25
WTCHG_443158_287176	S262
WTCHG_443158_288188	S415
WTCHG_443158_289105	S193
WTCHG_443158_290117	S418
WTCHG_443158_291129	S236
WTCHG_443158_292141	S425
WTCHG_443158_293153	S270
WTCHG_443158_294165	FG113F
WTCHG_443158_295177	S324
WTCHG_443158_296189	FG82
WTCHG_443162_201191	S201
WTCHG_443162_202179	S410
WTCHG_443162_203167	S356
WTCHG_443162_204155	S57
WTCHG_443162_205143	FG114
WTCHG_443162_206131	S48
WTCHG_443162_207119	S433
WTCHG_443162_208107	S348
WTCHG_443162_209190	S23
WTCHG_443162_210178	S234
WTCHG_443162_211166	S388
WTCHG_443162_212154	S393
WTCHG_443162_213142	S35
WTCHG_443162_214130	S349
WTCHG_443162_215118	S461
WTCHG_443162_216106	FG125M
WTCHG_443162_217189	S10
WTCHG_443162_218177	FG127
WTCHG_443162_219165	S476
WTCHG_443162_220153	S482
WTCHG_443162_221141	S419
WTCHG_443162_222129	S156
WTCHG_443162_223117	FG14M
WTCHG_443162_224105	S286
WTCHG_443162_225188	S28
WTCHG_443162_226176	S312
WTCHG_443162_227164	S65
WTCHG_443162_228152	S353
WTCHG_443162_229140	S478
WTCHG_443162_230128	S260
WTCHG_443162_231116	S407
WTCHG_443162_232104	S204
WTCHG_443162_233187	S282
WTCHG_443162_234175	S87
WTCHG_443162_235163	FG109
WTCHG_443162_236151	S496
WTCHG_443162_237139	S314
WTCHG_443162_238127	FG46F
WTCHG_443162_239115	S123
WTCHG_443162_240103	S155
WTCHG_443162_241186	S444
WTCHG_443162_242174	S142
WTCHG_443162_243162	S311
WTCHG_443162_244150	S96
WTCHG_443162_245138	S24
WTCHG_443162_246126	S158
WTCHG_443162_247114	FG16M
WTCHG_443162_248102	FG90
WTCHG_443162_249185	S463
WTCHG_443162_250173	S454
WTCHG_443162_257196	S22
WTCHG_443162_258184	S249
WTCHG_443162_259172	S128
WTCHG_443162_260160	S307
WTCHG_443162_261148	FG64M
WTCHG_443162_262136	S134
WTCHG_443162_263124	S298
WTCHG_443162_264112	S487
WTCHG_443162_265195	S85
WTCHG_443162_266183	S78
WTCHG_443162_267171	FG110M
WTCHG_443162_268159	S144
WTCHG_443162_269147	S220
WTCHG_443162_270135	S329
WTCHG_443162_271123	S469
WTCHG_443162_272111	FG120M
WTCHG_443162_273194	S455
WTCHG_443162_274182	S32
WTCHG_443162_275170	S361
WTCHG_443162_276158	S4
WTCHG_443162_277146	S275
WTCHG_443162_278134	S241
WTCHG_443162_279122	S330
WTCHG_443162_280110	FG126
WTCHG_443162_281193	FG14R
WTCHG_443162_282181	S283
WTCHG_443162_283169	S396
WTCHG_443162_284157	S447
WTCHG_443162_285145	S344
WTCHG_443162_286133	FG98
WTCHG_443162_287121	S475
WTCHG_443162_288109	S392
WTCHG_443162_289192	S170
WTCHG_443162_290180	S183
WTCHG_443162_291168	S450
WTCHG_443162_292156	S252
WTCHG_443162_293144	S91
WTCHG_443162_294132	S232
WTCHG_443162_295120	S493
WTCHG_443162_296108	S53
WTCHG_454318_201191	S201
WTCHG_454318_202179	S410
WTCHG_454318_203167	S356
WTCHG_454318_204155	S57
WTCHG_454318_205143	FG114
WTCHG_454318_206131	S48
WTCHG_454318_207119	S433
WTCHG_454318_208107	S348
WTCHG_454318_209190	S23
WTCHG_454318_210178	S234
WTCHG_454318_211166	S388
WTCHG_454318_212154	S393
WTCHG_454318_213142	S35
WTCHG_454318_214130	S349
WTCHG_454318_215118	S461
WTCHG_454318_216106	FG125M
WTCHG_454318_217189	S10
WTCHG_454318_218177	FG127
WTCHG_454318_219165	S476
WTCHG_454318_220153	S482
WTCHG_454318_221141	S419
WTCHG_454318_223117	FG14M
WTCHG_454318_224105	S286
WTCHG_454318_225188	S28
WTCHG_454318_226176	S312
WTCHG_454318_227164	S65
WTCHG_454318_228152	S353
WTCHG_454318_229140	S478
WTCHG_454318_230128	S260
WTCHG_454318_231116	S407
WTCHG_454318_232104	S204
WTCHG_454318_233187	S282
WTCHG_454318_234175	S87
WTCHG_454318_235163	FG109
WTCHG_454318_236151	S496
WTCHG_454318_237139	S314
WTCHG_454318_238127	FG46F
WTCHG_454318_239115	S123
WTCHG_454318_240103	S155
WTCHG_454318_241186	S444
WTCHG_454318_242174	S142
WTCHG_454318_243162	S311
WTCHG_454318_244150	S96
WTCHG_454318_245138	S24
WTCHG_454318_246126	S158
WTCHG_454318_247114	FG16M
WTCHG_454318_248102	FG90
WTCHG_454318_249185	S463
WTCHG_454318_250173	S454
WTCHG_454318_257196	S22
WTCHG_454318_258184	S249
WTCHG_454318_259172	S128
WTCHG_454318_260160	S307
WTCHG_454318_261148	FG64M
WTCHG_454318_262136	S134
WTCHG_454318_263124	S298
WTCHG_454318_264112	S487
WTCHG_454318_265195	S85
WTCHG_454318_266183	S78
WTCHG_454318_267171	FG110M
WTCHG_454318_268159	S144
WTCHG_454318_269147	S220
WTCHG_454318_270135	S329
WTCHG_454318_271123	S469
WTCHG_454318_272111	FG120M
WTCHG_454318_273194	S455
WTCHG_454318_274182	S32
WTCHG_454318_275170	S361
WTCHG_454318_276158	S4
WTCHG_454318_277146	S275
WTCHG_454318_278134	S241
WTCHG_454318_279122	S330
WTCHG_454318_280110	FG126
WTCHG_454318_281193	FG14R
WTCHG_454318_282181	S283
WTCHG_454318_283169	S396
WTCHG_454318_284157	S447
WTCHG_454318_285145	S344
WTCHG_454318_286133	FG98
WTCHG_454318_287121	S475
WTCHG_454318_288109	S392
WTCHG_454318_289192	S170
WTCHG_454318_290180	S183
WTCHG_454318_291168	S450
WTCHG_454318_292156	S252
WTCHG_454318_293144	S91
WTCHG_454318_294132	S232
WTCHG_454318_295120	S493
WTCHG_454318_296108	S53
WTCHG_455602_201191	S201
WTCHG_455602_202179	S410
WTCHG_455602_203167	S356
WTCHG_455602_204155	S57
WTCHG_455602_205143	FG114
WTCHG_455602_206131	S48
WTCHG_455602_207119	S433
WTCHG_455602_208107	S348
WTCHG_455602_209190	S23
WTCHG_455602_210178	S234
WTCHG_455602_211166	S388
WTCHG_455602_212154	S393
WTCHG_455602_213142	S35
WTCHG_455602_214130	S349
WTCHG_455602_215118	S461
WTCHG_455602_216106	FG125M
WTCHG_455602_217189	S10
WTCHG_455602_218177	FG127
WTCHG_455602_219165	S476
WTCHG_455602_220153	S482
WTCHG_455602_221141	S419
WTCHG_455602_223117	FG14M
WTCHG_455602_224105	S286
WTCHG_455602_225188	S28
WTCHG_455602_226176	S312
WTCHG_455602_227164	S65
WTCHG_455602_228152	S353
WTCHG_455602_229140	S478
WTCHG_455602_230128	S260
WTCHG_455602_231116	S407
WTCHG_455602_232104	S204
WTCHG_455602_233187	S282
WTCHG_455602_234175	S87
WTCHG_455602_235163	FG109
WTCHG_455602_236151	S496
WTCHG_455602_237139	S314
WTCHG_455602_238127	FG46F
WTCHG_455602_239115	S123
WTCHG_455602_240103	S155
WTCHG_455602_241186	S444
WTCHG_455602_242174	S142
WTCHG_455602_243162	S311
WTCHG_455602_244150	S96
WTCHG_455602_245138	S24
WTCHG_455602_246126	S158
WTCHG_455602_247114	FG16M
WTCHG_455602_248102	FG90
WTCHG_455602_249185	S463
WTCHG_455602_250173	S454
WTCHG_455602_257196	S22
WTCHG_455602_258184	S249
WTCHG_455602_259172	S128
WTCHG_455602_260160	S307
WTCHG_455602_261148	FG64M
WTCHG_455602_262136	S134
WTCHG_455602_263124	S298
WTCHG_455602_264112	S487
WTCHG_455602_265195	S85
WTCHG_455602_266183	S78
WTCHG_455602_267171	FG110M
WTCHG_455602_268159	S144
WTCHG_455602_269147	S220
WTCHG_455602_270135	S329
WTCHG_455602_271123	S469
WTCHG_455602_272111	FG120M
WTCHG_455602_273194	S455
WTCHG_455602_274182	S32
WTCHG_455602_275170	S361
WTCHG_455602_276158	S4
WTCHG_455602_277146	S275
WTCHG_455602_278134	S241
WTCHG_455602_279122	S330
WTCHG_455602_280110	FG126
WTCHG_455602_281193	FG14R
WTCHG_455602_282181	S283
WTCHG_455602_283169	S396
WTCHG_455602_284157	S447
WTCHG_455602_285145	S344
WTCHG_455602_286133	FG98
WTCHG_455602_287121	S475
WTCHG_455602_288109	S392
WTCHG_455602_289192	S170
WTCHG_455602_290180	S183
WTCHG_455602_291168	S450
WTCHG_455602_292156	S252
WTCHG_455602_293144	S91
WTCHG_455602_294132	S232
WTCHG_455602_295120	S493
WTCHG_455602_296108	S53
WTCHG_455603_201191	S201
WTCHG_455603_202179	S410
WTCHG_455603_203167	S356
WTCHG_455603_204155	S57
WTCHG_455603_205143	FG114
WTCHG_455603_206131	S48
WTCHG_455603_207119	S433
WTCHG_455603_208107	S348
WTCHG_455603_209190	S23
WTCHG_455603_210178	S234
WTCHG_455603_211166	S388
WTCHG_455603_212154	S393
WTCHG_455603_213142	S35
WTCHG_455603_214130	S349
WTCHG_455603_215118	S461
WTCHG_455603_216106	FG125M
WTCHG_455603_217189	S10
WTCHG_455603_218177	FG127
WTCHG_455603_219165	S476
WTCHG_455603_220153	S482
WTCHG_455603_221141	S419
WTCHG_455603_223117	FG14M
WTCHG_455603_224105	S286
WTCHG_455603_225188	S28
WTCHG_455603_226176	S312
WTCHG_455603_227164	S65
WTCHG_455603_228152	S353
WTCHG_455603_229140	S478
WTCHG_455603_230128	S260
WTCHG_455603_231116	S407
WTCHG_455603_232104	S204
WTCHG_455603_233187	S282
WTCHG_455603_234175	S87
WTCHG_455603_235163	FG109
WTCHG_455603_236151	S496
WTCHG_455603_237139	S314
WTCHG_455603_238127	FG46F
WTCHG_455603_239115	S123
WTCHG_455603_240103	S155
WTCHG_455603_241186	S444
WTCHG_455603_242174	S142
WTCHG_455603_243162	S311
WTCHG_455603_244150	S96
WTCHG_455603_245138	S24
WTCHG_455603_246126	S158
WTCHG_455603_247114	FG16M
WTCHG_455603_248102	FG90
WTCHG_455603_249185	S463
WTCHG_455603_250173	S454
WTCHG_455603_257196	S22
WTCHG_455603_258184	S249
WTCHG_455603_259172	S128
WTCHG_455603_260160	S307
WTCHG_455603_261148	FG64M
WTCHG_455603_262136	S134
WTCHG_455603_263124	S298
WTCHG_455603_264112	S487
WTCHG_455603_265195	S85
WTCHG_455603_266183	S78
WTCHG_455603_267171	FG110M
WTCHG_455603_268159	S144
WTCHG_455603_269147	S220
WTCHG_455603_270135	S329
WTCHG_455603_271123	S469
WTCHG_455603_272111	FG120M
WTCHG_455603_273194	S455
WTCHG_455603_274182	S32
WTCHG_455603_275170	S361
WTCHG_455603_276158	S4
WTCHG_455603_277146	S275
WTCHG_455603_278134	S241
WTCHG_455603_279122	S330
WTCHG_455603_280110	FG126
WTCHG_455603_281193	FG14R
WTCHG_455603_282181	S283
WTCHG_455603_283169	S396
WTCHG_455603_284157	S447
WTCHG_455603_285145	S344
WTCHG_455603_286133	FG98
WTCHG_455603_287121	S475
WTCHG_455603_288109	S392
WTCHG_455603_289192	S170
WTCHG_455603_290180	S183
WTCHG_455603_291168	S450
WTCHG_455603_292156	S252
WTCHG_455603_293144	S91
WTCHG_455603_294132	S232
WTCHG_455603_295120	S493
WTCHG_455603_296108	S53
WTCHG_455604_201191	S201
WTCHG_455604_202179	S410
WTCHG_455604_203167	S356
WTCHG_455604_204155	S57
WTCHG_455604_205143	FG114
WTCHG_455604_206131	S48
WTCHG_455604_207119	S433
WTCHG_455604_208107	S348
WTCHG_455604_209190	S23
WTCHG_455604_210178	S234
WTCHG_455604_211166	S388
WTCHG_455604_212154	S393
WTCHG_455604_213142	S35
WTCHG_455604_214130	S349
WTCHG_455604_215118	S461
WTCHG_455604_216106	FG125M
WTCHG_455604_217189	S10
WTCHG_455604_218177	FG127
WTCHG_455604_219165	S476
WTCHG_455604_220153	S482
WTCHG_455604_221141	S419
WTCHG_455604_223117	FG14M
WTCHG_455604_224105	S286
WTCHG_455604_225188	S28
WTCHG_455604_226176	S312
WTCHG_455604_227164	S65
WTCHG_455604_228152	S353
WTCHG_455604_229140	S478
WTCHG_455604_230128	S260
WTCHG_455604_231116	S407
WTCHG_455604_232104	S204
WTCHG_455604_233187	S282
WTCHG_455604_234175	S87
WTCHG_455604_235163	FG109
WTCHG_455604_236151	S496
WTCHG_455604_237139	S314
WTCHG_455604_238127	FG46F
WTCHG_455604_239115	S123
WTCHG_455604_240103	S155
WTCHG_455604_241186	S444
WTCHG_455604_242174	S142
WTCHG_455604_243162	S311
WTCHG_455604_244150	S96
WTCHG_455604_245138	S24
WTCHG_455604_246126	S158
WTCHG_455604_247114	FG16M
WTCHG_455604_248102	FG90
WTCHG_455604_249185	S463
WTCHG_455604_250173	S454
WTCHG_455604_257196	S22
WTCHG_455604_258184	S249
WTCHG_455604_259172	S128
WTCHG_455604_260160	S307
WTCHG_455604_261148	FG64M
WTCHG_455604_262136	S134
WTCHG_455604_263124	S298
WTCHG_455604_264112	S487
WTCHG_455604_265195	S85
WTCHG_455604_266183	S78
WTCHG_455604_267171	FG110M
WTCHG_455604_268159	S144
WTCHG_455604_269147	S220
WTCHG_455604_270135	S329
WTCHG_455604_271123	S469
WTCHG_455604_272111	FG120M
WTCHG_455604_273194	S455
WTCHG_455604_274182	S32
WTCHG_455604_275170	S361
WTCHG_455604_276158	S4
WTCHG_455604_277146	S275
WTCHG_455604_278134	S241
WTCHG_455604_279122	S330
WTCHG_455604_280110	FG126
WTCHG_455604_281193	FG14R
WTCHG_455604_282181	S283
WTCHG_455604_283169	S396
WTCHG_455604_284157	S447
WTCHG_455604_285145	S344
WTCHG_455604_286133	FG98
WTCHG_455604_287121	S475
WTCHG_455604_288109	S392
WTCHG_455604_289192	S170
WTCHG_455604_290180	S183
WTCHG_455604_291168	S450
WTCHG_455604_292156	S252
WTCHG_455604_293144	S91
WTCHG_455604_294132	S232
WTCHG_455604_295120	S493
WTCHG_455604_296108	S53
WTCHG_455605_201191	S201
WTCHG_455605_202179	S410
WTCHG_455605_203167	S356
WTCHG_455605_204155	S57
WTCHG_455605_205143	FG114
WTCHG_455605_206131	S48
WTCHG_455605_207119	S433
WTCHG_455605_208107	S348
WTCHG_455605_209190	S23
WTCHG_455605_210178	S234
WTCHG_455605_211166	S388
WTCHG_455605_212154	S393
WTCHG_455605_213142	S35
WTCHG_455605_214130	S349
WTCHG_455605_215118	S461
WTCHG_455605_216106	FG125M
WTCHG_455605_217189	S10
WTCHG_455605_218177	FG127
WTCHG_455605_219165	S476
WTCHG_455605_220153	S482
WTCHG_455605_221141	S419
WTCHG_455605_223117	FG14M
WTCHG_455605_224105	S286
WTCHG_455605_225188	S28
WTCHG_455605_226176	S312
WTCHG_455605_227164	S65
WTCHG_455605_228152	S353
WTCHG_455605_229140	S478
WTCHG_455605_230128	S260
WTCHG_455605_231116	S407
WTCHG_455605_232104	S204
WTCHG_455605_233187	S282
WTCHG_455605_234175	S87
WTCHG_455605_235163	FG109
WTCHG_455605_236151	S496
WTCHG_455605_237139	S314
WTCHG_455605_238127	FG46F
WTCHG_455605_239115	S123
WTCHG_455605_240103	S155
WTCHG_455605_241186	S444
WTCHG_455605_242174	S142
WTCHG_455605_243162	S311
WTCHG_455605_244150	S96
WTCHG_455605_245138	S24
WTCHG_455605_246126	S158
WTCHG_455605_247114	FG16M
WTCHG_455605_248102	FG90
WTCHG_455605_249185	S463
WTCHG_455605_250173	S454
WTCHG_455605_257196	S22
WTCHG_455605_258184	S249
WTCHG_455605_259172	S128
WTCHG_455605_260160	S307
WTCHG_455605_261148	FG64M
WTCHG_455605_262136	S134
WTCHG_455605_263124	S298
WTCHG_455605_264112	S487
WTCHG_455605_265195	S85
WTCHG_455605_266183	S78
WTCHG_455605_267171	FG110M
WTCHG_455605_268159	S144
WTCHG_455605_269147	S220
WTCHG_455605_270135	S329
WTCHG_455605_271123	S469
WTCHG_455605_272111	FG120M
WTCHG_455605_273194	S455
WTCHG_455605_274182	S32
WTCHG_455605_275170	S361
WTCHG_455605_276158	S4
WTCHG_455605_277146	S275
WTCHG_455605_278134	S241
WTCHG_455605_279122	S330
WTCHG_455605_280110	FG126
WTCHG_455605_281193	FG14R
WTCHG_455605_282181	S283
WTCHG_455605_283169	S396
WTCHG_455605_284157	S447
WTCHG_455605_285145	S344
WTCHG_455605_286133	FG98
WTCHG_455605_287121	S475
WTCHG_455605_288109	S392
WTCHG_455605_289192	S170
WTCHG_455605_290180	S183
WTCHG_455605_291168	S450
WTCHG_455605_292156	S252
WTCHG_455605_293144	S91
WTCHG_455605_294132	S232
WTCHG_455605_295120	S493
WTCHG_455605_296108	S53
WTCHG_455606_201191	S201
WTCHG_455606_202179	S410
WTCHG_455606_203167	S356
WTCHG_455606_204155	S57
WTCHG_455606_205143	FG114
WTCHG_455606_206131	S48
WTCHG_455606_207119	S433
WTCHG_455606_208107	S348
WTCHG_455606_209190	S23
WTCHG_455606_210178	S234
WTCHG_455606_211166	S388
WTCHG_455606_212154	S393
WTCHG_455606_213142	S35
WTCHG_455606_214130	S349
WTCHG_455606_215118	S461
WTCHG_455606_216106	FG125M
WTCHG_455606_217189	S10
WTCHG_455606_218177	FG127
WTCHG_455606_219165	S476
WTCHG_455606_220153	S482
WTCHG_455606_221141	S419
WTCHG_455606_223117	FG14M
WTCHG_455606_224105	S286
WTCHG_455606_225188	S28
WTCHG_455606_226176	S312
WTCHG_455606_227164	S65
WTCHG_455606_228152	S353
WTCHG_455606_229140	S478
WTCHG_455606_230128	S260
WTCHG_455606_231116	S407
WTCHG_455606_232104	S204
WTCHG_455606_233187	S282
WTCHG_455606_234175	S87
WTCHG_455606_235163	FG109
WTCHG_455606_236151	S496
WTCHG_455606_237139	S314
WTCHG_455606_238127	FG46F
WTCHG_455606_239115	S123
WTCHG_455606_240103	S155
WTCHG_455606_241186	S444
WTCHG_455606_242174	S142
WTCHG_455606_243162	S311
WTCHG_455606_244150	S96
WTCHG_455606_245138	S24
WTCHG_455606_246126	S158
WTCHG_455606_247114	FG16M
WTCHG_455606_248102	FG90
WTCHG_455606_249185	S463
WTCHG_455606_250173	S454
WTCHG_455606_257196	S22
WTCHG_455606_258184	S249
WTCHG_455606_259172	S128
WTCHG_455606_260160	S307
WTCHG_455606_261148	FG64M
WTCHG_455606_262136	S134
WTCHG_455606_263124	S298
WTCHG_455606_264112	S487
WTCHG_455606_265195	S85
WTCHG_455606_266183	S78
WTCHG_455606_267171	FG110M
WTCHG_455606_268159	S144
WTCHG_455606_269147	S220
WTCHG_455606_270135	S329
WTCHG_455606_271123	S469
WTCHG_455606_272111	FG120M
WTCHG_455606_273194	S455
WTCHG_455606_274182	S32
WTCHG_455606_275170	S361
WTCHG_455606_276158	S4
WTCHG_455606_277146	S275
WTCHG_455606_278134	S241
WTCHG_455606_279122	S330
WTCHG_455606_280110	FG126
WTCHG_455606_281193	FG14R
WTCHG_455606_282181	S283
WTCHG_455606_283169	S396
WTCHG_455606_284157	S447
WTCHG_455606_285145	S344
WTCHG_455606_286133	FG98
WTCHG_455606_287121	S475
WTCHG_455606_288109	S392
WTCHG_455606_289192	S170
WTCHG_455606_290180	S183
WTCHG_455606_291168	S450
WTCHG_455606_292156	S252
WTCHG_455606_293144	S91
WTCHG_455606_294132	S232
WTCHG_455606_295120	S493
WTCHG_455606_296108	S53
WTCHG_455609_201106	FG39M
WTCHG_455609_202118	FG111M
WTCHG_455609_203130	FG96M
WTCHG_455609_204142	FG147
WTCHG_455609_205154	S367
WTCHG_455609_206166	S373
WTCHG_455609_207178	S221
WTCHG_455609_208190	S118
WTCHG_455609_209107	S338
WTCHG_455609_210119	S189
WTCHG_455609_211131	S406
WTCHG_455609_212143	S391
WTCHG_455609_213155	S484
WTCHG_455609_214167	S82
WTCHG_455609_215179	S405
WTCHG_455609_216191	S261
WTCHG_455609_217108	S442
WTCHG_455609_218120	FG14F
WTCHG_455609_219132	FG64F
WTCHG_455609_220144	S489
WTCHG_455609_221156	FG137
WTCHG_455609_222168	S491
WTCHG_455609_223180	FG33F
WTCHG_455609_224192	S29
WTCHG_455609_225109	S267
WTCHG_455609_226121	S68
WTCHG_455609_227133	S81
WTCHG_455609_228145	S411
WTCHG_455609_229157	S153
WTCHG_455609_230169	S276
WTCHG_455609_231181	S431
WTCHG_455609_232193	FG122F
WTCHG_455609_234122	S468
WTCHG_455609_235134	FG120F
WTCHG_455609_236146	S324
WTCHG_455609_237158	FG135F
WTCHG_455609_238170	S95
WTCHG_455609_239182	FG130F
WTCHG_455609_241111	S289
WTCHG_455609_244147	FG135
WTCHG_455609_245159	S242
WTCHG_455609_248195	S18
WTCHG_455609_249112	S156
WTCHG_455609_253160	S226
WTCHG_455609_254172	S351
WTCHG_455609_255184	S106
WTCHG_455609_256196	FG39F
WTCHG_455609_257101	S341
WTCHG_455609_258113	S223
WTCHG_455609_259125	FG123
WTCHG_455609_260137	S160
WTCHG_455609_261149	FG142
WTCHG_455609_262161	FG54R
WTCHG_455609_263173	S152
WTCHG_455609_264185	S315
WTCHG_455609_265102	S319
WTCHG_455609_266114	FG113M
WTCHG_455609_267126	S180
WTCHG_455609_268138	S124
WTCHG_455609_269150	FG125
WTCHG_455609_270162	S237
WTCHG_455609_271174	S501
WTCHG_455609_272186	S257
WTCHG_455609_273103	S423
WTCHG_455609_274115	FG135M
WTCHG_455609_275127	S213
WTCHG_455609_276139	S127
WTCHG_455609_277151	S271
WTCHG_455609_279175	FG93
WTCHG_455609_280187	S325
WTCHG_455609_281104	S98
WTCHG_455609_282116	S141
WTCHG_455609_283128	S93
WTCHG_455609_284140	FG110F
WTCHG_455609_285152	S150
WTCHG_455609_286164	S292
WTCHG_455609_287176	FG105M
WTCHG_455609_288188	S424
WTCHG_455609_289105	FG118
WTCHG_455609_290117	S300
WTCHG_455609_291129	FG107M
WTCHG_455609_292141	S492
WTCHG_455609_293153	S217
WTCHG_455609_294165	FG65M
WTCHG_455609_295177	S63
WTCHG_455609_296189	S432
WTCHG_456192_201191	S201
WTCHG_456192_202179	S410
WTCHG_456192_203167	S356
WTCHG_456192_204155	S57
WTCHG_456192_205143	FG114
WTCHG_456192_206131	S48
WTCHG_456192_207119	S433
WTCHG_456192_208107	S348
WTCHG_456192_209190	S23
WTCHG_456192_210178	S234
WTCHG_456192_211166	S388
WTCHG_456192_212154	S393
WTCHG_456192_213142	S35
WTCHG_456192_214130	S349
WTCHG_456192_215118	S461
WTCHG_456192_216106	FG125M
WTCHG_456192_217189	S10
WTCHG_456192_218177	FG127
WTCHG_456192_219165	S476
WTCHG_456192_220153	S482
WTCHG_456192_221141	S419
WTCHG_456192_223117	FG14M
WTCHG_456192_224105	S286
WTCHG_456192_225188	S28
WTCHG_456192_226176	S312
WTCHG_456192_227164	S65
WTCHG_456192_228152	S353
WTCHG_456192_229140	S478
WTCHG_456192_230128	S260
WTCHG_456192_231116	S407
WTCHG_456192_232104	S204
WTCHG_456192_233187	S282
WTCHG_456192_234175	S87
WTCHG_456192_235163	FG109
WTCHG_456192_236151	S496
WTCHG_456192_237139	S314
WTCHG_456192_238127	FG46F
WTCHG_456192_239115	S123
WTCHG_456192_240103	S155
WTCHG_456192_241186	S444
WTCHG_456192_242174	S142
WTCHG_456192_243162	S311
WTCHG_456192_244150	S96
WTCHG_456192_245138	S24
WTCHG_456192_246126	S158
WTCHG_456192_247114	FG16M
WTCHG_456192_248102	FG90
WTCHG_456192_249185	S463
WTCHG_456192_250173	S454
WTCHG_456192_257196	S22
WTCHG_456192_258184	S249
WTCHG_456192_259172	S128
WTCHG_456192_260160	S307
WTCHG_456192_261148	FG64M
WTCHG_456192_262136	S134
WTCHG_456192_263124	S298
WTCHG_456192_264112	S487
WTCHG_456192_265195	S85
WTCHG_456192_266183	S78
WTCHG_456192_267171	FG110M
WTCHG_456192_268159	S144
WTCHG_456192_269147	S220
WTCHG_456192_270135	S329
WTCHG_456192_271123	S469
WTCHG_456192_272111	FG120M
WTCHG_456192_273194	S455
WTCHG_456192_274182	S32
WTCHG_456192_275170	S361
WTCHG_456192_276158	S4
WTCHG_456192_277146	S275
WTCHG_456192_278134	S241
WTCHG_456192_279122	S330
WTCHG_456192_280110	FG126
WTCHG_456192_281193	FG14R
WTCHG_456192_282181	S283
WTCHG_456192_283169	S396
WTCHG_456192_284157	S447
WTCHG_456192_285145	S344
WTCHG_456192_286133	FG98
WTCHG_456192_287121	S475
WTCHG_456192_288109	S392
WTCHG_456192_289192	S170
WTCHG_456192_290180	S183
WTCHG_456192_291168	S450
WTCHG_456192_292156	S252
WTCHG_456192_293144	S91
WTCHG_456192_294132	S232
WTCHG_456192_295120	S493
WTCHG_456192_296108	S53
WTCHG_456193_201191	S201
WTCHG_456193_202179	S410
WTCHG_456193_203167	S356
WTCHG_456193_204155	S57
WTCHG_456193_205143	FG114
WTCHG_456193_206131	S48
